what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409896924
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409896941
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409897025
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409897251
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409897414
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409897676
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409897811
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409897942
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409898098
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409898255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463409898543
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463409899540
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463409900732
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463409979206
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463409980194
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463409980426
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463409980614
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463409988919
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463409995410
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463410005655
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410005844
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410006029
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410022078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410165639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410167288
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410167962
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463410171503
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410174507
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410179331
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410179469
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410179683
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1463410180728
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1463410181007
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1463410189345
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1463410192971
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410201922
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410219226
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410247102
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410249870
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1463410251329
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1463410253737
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1463410255574
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1463410256317
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463410256721
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463410261308
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410261463
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410295547
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410314205
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410319799
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410325655
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410328741
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410329945
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1463410336960
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410338706
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463410342590
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410343829
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1463410344929
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1463410346947
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463410352957
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410362301
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410366221
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463410375418
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410376025
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463410376822
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410377297
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.rename",1463410377310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410378687
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410382202
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410385256
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410385853
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410388143
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1463410389288
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463410389553
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410390459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410392705
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463410396636
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410396884
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410397085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410405713
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410406626
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463410413619
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1463410415738
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463410425053
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410429892
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410431064
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1463410435602
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1463410444922
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1463410446687
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1463410447251
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1463410447412
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1463410447564
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1463410448116
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1463410448681
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1463410450406
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1463410450596
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1463410450876
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1463410451239
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463410453946
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463410464601
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410465396
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410466353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410468292
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410477927
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410480576
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463410485718
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410485903
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410487999
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410489530
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410490001
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1463410490602
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410496389
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410497524
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1463410498944
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463410500993
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1463410501195
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463410502337
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410503552
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410507332
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410517284
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410539870
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1463410541823
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463410550191
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410550536
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410558215
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410560057
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410561477
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410561934
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463410568984
error,log,,,"org.eclipse.dltk.core.ModelException: Index out of bounds",1463410583418
error,log,,,"org.eclipse.dltk.core.ModelException: Index out of bounds",1463410583422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1463410586155
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1463410593470
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1463410593804
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1463410599761
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1463410601739
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463410603768
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1463410608088
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410609234
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410610060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410610343
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410615254
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410618360
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410620318
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410621043
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410621860
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463410624190
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410624756
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463410632749
